Date,BAC Return,C Return,GS Return,JPM Return,MS Return,WFC Return
2020-03-05,-0.056710064727580334,-0.057872054407240525,-0.04766701133078732,-0.04906130436612077,-0.05857651254553875,-0.06038647120428886
2020-03-06,-0.03995524924338156,-0.03480867602370008,-0.029880715243384204,-0.05168026082795629,-0.01760976748797749,-0.04652959645996113
2020-03-09,-0.14702446183982065,-0.16171671091416784,-0.10391500083316074,-0.1354552104147163,-0.10372849275239437,-0.12429227800986964
2020-03-10,0.07660739999074595,0.08195450626254197,0.0667785932987417,0.07769685699000806,0.05333333333333323,0.08004933268048142
2020-03-11,-0.03981365987959706,-0.0861820935178701,-0.0675888597848523,-0.04707048666750002,-0.0665823055219047,-0.07839224220238072
2020-03-12,-0.09528009881529842,-0.1482575794105192,-0.1233929070287989,-0.08243013868467997,-0.15080009837304764,-0.15867617623168817
2020-03-13,0.17796194918566632,0.17984287785146646,0.1758030712820826,0.1801249297064611,0.1977004356320997,0.13566171041203368
2020-03-16,-0.15397348248547105,-0.1929859347988726,-0.12705308313753505,-0.1496487585769194,-0.15600001017252607,-0.1421171730783385
2020-03-17,0.0753424152613269,-0.022821040496453393,0.025927805585707286,0.06111364292188881,0.0676145757595572,0.11811317587798498
2020-03-18,-0.05414006603695809,-0.09490682471612966,-0.11753951037817889,-0.10526879822636115,-0.089967470646927,-0.05096180777259718
2020-03-19,0.019721011513082365,0.08811416573105535,0.06763320191217614,0.01680776817699403,0.005528457765656691,0.0060455217361430336
2020-03-20,-0.07216984111246649,-0.039858679129294416,-0.07411867967026975,-0.021102027987802252,-0.04042690805031279,-0.06327327174262753
2020-03-23,-0.08083376443420254,-0.0701524405492081,-0.024853712523583815,-0.053532948750935616,-0.06268960584997385,-0.047169811320754707
2020-03-24,0.16316375970065589,0.14891213757141641,0.13803070841163212,0.11894219500280934,0.1945344069994004,0.14534653767500783
2020-03-25,0.0033285636014586117,0.029513053798396083,0.009960929156902276,0.03731768676206437,0.02317882087505163,0.0017288809449738096
2020-03-26,0.07677719917519377,0.09937887689336011,0.06871648338677638,0.06966095231441449,0.05060303974905378,0.0666206541567329
2020-03-27,-0.049295729125592325,-0.048239921743169045,-0.044936348693762396,-0.0712393528077796,-0.04760573527089906,-0.02006469059996241
2020-03-30,0.020370394735505837,0.006392753398891005,0.008083862630420935,0.026006834390562172,0.024404641929346438,-0.01188905555442521
2020-03-31,-0.036751421943924,-0.04446467372397167,-0.03151233512821516,-0.03711231252088909,-0.024110222414149285,-0.04077537801616238
2020-04-01,-0.06877056598932285,-0.08570751903839191,-0.060159151769630714,-0.06297898751331732,-0.0699999753166648,-0.07421606311821849
2020-04-02,0.04046531201502268,0.018696474995703483,0.031936125019363715,0.03733998936804639,0.07210628166133803,0.02446366676687961
2020-04-03,-0.02625177521585398,-0.044353756922586585,-0.020009338668397048,-0.03953832704844795,-0.0014750162096494046,-0.03637030845303724
2020-04-06,0.06789808569051492,0.09682574262201049,0.07690739546072556,0.064366399003976,0.0933530277653627,0.09149827146072664
2020-04-07,0.03506311460499423,0.0031615046569086758,0.04923218577554489,0.013190256173170267,-0.0018913725479282606,0.004890020995492073
2020-04-08,0.05916898868134157,0.07296965627959273,0.06589568822954761,0.0403795640639355,0.06578236046329478,0.05248523478818212
2020-04-09,0.060127923306530606,0.07117039415580773,0.04125218985085355,0.08971366713349171,0.04343416168561376,0.09643328963271003
2020-04-13,-0.037811766330617336,-0.015397585838131445,-0.027569749172364322,-0.04447255352102564,-0.0365141171650597,-0.053313265574966184
2020-04-14,-0.00794316611419743,-0.026992333504564314,-0.005301914204010272,-0.027395889342313406,0.007074248770680525,-0.03977091911749531
2020-04-15,-0.06489671461803914,-0.05636278427558539,0.00162715901853705,-0.04931936214107491,-0.03662817516599581,-0.057654067379838914
2020-04-16,-0.034700335251540926,-0.05459636302531301,-0.008290448974386688,-0.038109913532129,-0.0010416904671315397,-0.054500742450866446
2020-04-17,0.0868347620787393,0.1216683181016891,0.03643251497760014,0.08988890770101432,0.019030227597007343,0.05541092617844212
2020-04-20,-0.033505183146019135,-0.03168322150129532,-0.01684021747328801,-0.03645725162405189,-0.01867484112015283,-0.024665217628283775
2020-04-21,-0.03822224934895835,-0.05544191592289027,-0.036529914417137044,-0.0290044276444138,-0.036757034019223034,-0.030346825987238923
2020-04-22,0.007393708499300766,0.01611744018670258,0.012484886942212725,0.0032565219112261623,0.0232747115722427,-0.0014903470678068187
2020-04-23,0.003211082780858465,0.005208271715529067,-0.005284649950901832,0.0005596939087471053,-0.008992333780449613,-0.010074573063482362
2020-04-24,0.014174643532078202,0.015072995841926007,0.011139656750909221,0.014766749120003642,0.01334400810544234,0.014700315852036683
2020-04-27,0.058160459442269996,0.08027849238202278,0.036949114610919764,0.04310443943967224,0.03529102210977175,0.0553491741045824
2020-04-28,0.017895189117238974,0.01396043152942239,0.018905967896018838,0.007080935843341241,0.020859823611742767,0.01619151687053577
2020-04-29,0.03725413644768483,0.06460494166931019,0.016148892364950873,0.02697029772412818,0.01644654447658378,0.039140946585320746
2020-04-30,-0.029459299005523243,-0.03382405501422092,-0.034783984911921695,-0.02145921174150245,-0.03334151948581732,-0.031666692097981786
2020-05-01,-0.04033261306136526,-0.06260298248672225,-0.0344563958593459,-0.02621138346112062,-0.02612221078683763,-0.05025814536373763
2020-05-04,-0.006499116942206062,-0.008787379654138006,-0.006041825450832206,-0.011903491800016708,-0.008072952108663212,-0.008698795570526774
2020-05-05,-0.011774987098570944,-0.02593081109579798,0.012895553531798942,-0.0015194203448645194,-0.002887913098212125,-0.03765998801752701
2020-05-06,-0.013680470786842758,-0.02275312816019892,-0.007739791694854392,-0.018804384314495604,-0.017904168335220128,-0.026975649418881864
2020-05-07,0.021923926745183397,0.039348046488679955,0.03052232201651295,0.010413232262798111,0.04048263182617329,-0.014837995277580673
2020-05-08,0.031961450847609374,0.03763441595309147,0.016838481472690736,0.016335904821022984,0.03272353550179674,0.00792710133048713
2020-05-11,-0.042002536441931304,-0.04857512985371226,-0.012028673255735423,-0.02944979306809814,-0.006237524665138494,-0.025560346469912454
2020-05-12,-0.031443715096174496,-0.03902884575933252,-0.03248524147891285,-0.03267758587881098,-0.03540054223673228,-0.02986278251061414
2020-05-13,-0.04572473532813326,-0.041322315538438015,-0.030528770707879183,-0.03447087259656101,-0.0372201082412954,-0.06281198716205261
2020-05-14,0.040249075776755516,0.03596066389264885,0.015424876888308514,0.041532761090904424,0.02216814429888414,0.06790939781035021
2020-05-15,-0.01243659888535631,-0.003328654298014544,-0.014789348674051017,-0.018509999763760776,-0.013752987010759554,-0.029093884918064417
2020-05-18,0.06949625625014733,0.08945611077764859,0.05824175277831234,0.05296851387124257,0.08018229526308529,0.0877568143620735
2020-05-19,-0.03139996559618907,-0.02715125713783595,-0.022267445255278462,-0.0196793680414985,-0.023584830611525942,-0.05745765813616688
2020-05-20,0.03151737018435252,0.023407627917711116,0.020300290013949507,0.029998914142765676,0.043986764853652494,0.023799568963114304
2020-05-21,-0.00043650060883637654,-0.010336512163741207,-0.007385341269069756,-0.012701233317121696,-0.018509549703153216,-0.0024470380167557204
2020-05-22,-0.010480339524720383,-0.02000003390842009,-0.0009439945695318697,-0.007763080430928437,-0.004218316927137256,-0.011856051473150053
2020-05-26,0.07149165269824187,0.09229024570630284,0.08964600422052715,0.07097349265098396,0.08871162381857745,0.08647083764959418
2020-05-27,0.07001642535067365,0.08490762524513995,0.06936655244755463,0.05792113409970723,0.07255669680210652,0.06435645541993873
2020-05-28,-0.04311004432713539,-0.05931876336941577,-0.040255662949468696,-0.014895946486312761,-0.05249677875439962,-0.026118119129102557
2020-05-29,-0.029766683545857653,-0.025427176645237526,-0.02350658830555863,-0.025535780454356227,-0.004504521533020278,-0.027553270349718217
2020-06-01,0.020315081014472103,0.03214362179987629,0.01750718655629968,0.013256612351167707,0.011312216999309177,0.023422775040292443
2020-06-02,0.00934577556002103,0.028109188436862054,0.02105740443203241,0.003346874606101613,0.019686824454035357,0.01144331724607861
2020-06-03,0.04629628065483171,0.04917387868797518,0.03149803053686284,0.0539775227071464,0.02917941998526352,0.052189792886299546
2020-06-04,0.030396341765468016,0.04330711223627426,0.02018331126073525,0.020811411414619396,0.037944975167060635,0.0482136452766857
2020-06-05,0.04966392418239529,0.057681922667691454,0.014430643045495684,0.04500188656200166,0.017252006085026084,0.04798149556206921
2020-06-08,0.015297057838463024,0.040434948070603216,0.013261744740874715,0.01995858603172662,0.012517721822379535,0.052099766799980296
2020-06-09,-0.011212389345045648,-0.02841282871941231,-0.012272956320100503,-0.02565003182893366,0.0049850447137274045,-0.020708242287774237
2020-06-10,-0.057406058515321656,-0.061176460330225835,-0.020999549302538334,-0.040528345574713076,-0.03392862792458218,-0.08948825890465228
2020-06-11,-0.10037594127832938,-0.13372719547229717,-0.09081116055480187,-0.0834433214957584,-0.08461694491863747,-0.0982833476582432
2020-06-12,0.03552028293480136,0.07976856083981043,0.039406550785914485,0.027363477905168132,0.03836659403592568,0.04404622461745533
2020-06-15,0.014931352769661732,0.013971283105001397,0.02245018736595239,0.013817935470770815,0.0242005785679289,0.008580614122631447
2020-06-16,0.025844915641722643,0.02774634264636444,0.015898399583691214,0.00799997588734569,0.024472569832699076,0.010989060026650233
2020-06-17,-0.031007723283626443,-0.026629949359456617,-0.016222119165473337,-0.02527919129313083,-0.016474526959091684,-0.037517520254209735
2020-06-18,0.0016000366210937589,0.0007547342552329805,-0.01139728442548249,-0.005428235799207037,-0.003768770871111271,0.00364293156071982
2020-06-19,0.008386544600421209,-0.0022624951830817475,-0.010841795009723154,-0.011421112340094242,-0.01366123372981165,0.001814923622281528
2020-06-22,-0.024950461812538682,-0.016250884833910684,0.008877613662575445,-0.01083731300533719,0.009588765395550647,-0.00905797088929916
2020-06-23,0.006904958184365206,0.017095646680198584,0.006685678018844676,0.012196385583212122,0.01076399978970044,-0.004387599179512369
2020-06-24,-0.03953212639742709,-0.040415474198562396,-0.03301100960607761,-0.03339116341137782,-0.019628286462500255,-0.040763816440070655
2020-06-25,0.03821923006398076,0.03680375676722103,0.04585396240352191,0.03486156026512188,0.03919063094116737,0.047856047466983354
2020-06-26,-0.06351131627969164,-0.058845832501191575,-0.08647997650544414,-0.054818321731009645,-0.03566307943874303,-0.0741688207672837
2020-06-29,0.01036716091027734,0.014320271445168453,0.022622753443974464,0.004428163714502498,0.004038309128315376,0.014206811688388887
2020-06-30,0.015391219313621862,0.01610653298563891,0.021450322377112307,0.011397823210685498,0.022438558868149272,-0.003891065311325992
2020-07-01,-0.020631569310238462,-0.014677104156467391,-0.0002529490648914834,-0.008505160994342287,-0.014285686078842619,-0.019921883643837512
2020-07-02,0.001289797349539823,0.003972209910636737,-0.0008605224549866897,-0.006433609911831617,0.0037807246979251197,0.009964129074515604
2020-07-06,0.015886600143415475,0.02809103867605023,0.05045596262323171,0.025253574847930782,0.021552600116444554,0.005919479780072345
2020-07-07,-0.027472511526722143,-0.031749114626181685,-0.03858024680002159,-0.02821052952816616,-0.027242892762623816,-0.040408030439159304
2020-07-08,0.003911349486860116,0.01112880319330789,0.014496385337081419,0.010615287696849274,0.029900992182722463,0.0036794830726312178
2020-07-09,-0.014285710747034108,-0.028105351319890448,-0.026798507633845836,-0.021650634580797856,-0.028624034558302758,-0.020773863029833084
2020-07-10,0.054896792923594395,0.06471184456154155,0.04435297285132522,0.054666936136082755,0.048200399840667485,0.05948412410015824
2020-07-13,0.007077438511829737,-0.00854702279008035,0.016151037962881754,0.014334734921920056,0.008433774901145386,-0.0023556916984651677
2020-07-14,-0.002067017085790601,-0.03927201546165471,0.02455950547732666,0.005734741933878462,0.005575443498425203,-0.04565131264769562
2020-07-15,0.019055551095769507,0.033698874881128216,0.013504039361844411,0.015477082645663609,0.016831652952892906,0.04536084047297839
2020-07-16,-0.027235775036761,-0.007330267496078791,-0.010281216183912534,0.002807568132678684,0.02512173230496728,0.0043391992642074495
2020-07-17,-0.029669911523892645,-0.024096344458421903,-0.015186074135382088,-0.018498134532594857,-0.004369292266396929,-0.020031356632853825
2020-07-20,0.01550390271305968,-0.0015930272622476371,0.00141905797531372,-0.008761212085035108,-0.010494165973322422,-0.015230503266344009
2020-07-21,0.03562341625554466,0.031711212045131276,0.0014642555796273715,0.021685514328598332,0.010027004466711897,0.06634111063740078
2020-07-22,-0.0045045294843527595,-0.0013531740855142749,-0.028393567357563154,-0.007242744132173851,-0.026345953416852197,0.002290055885313391
2020-07-23,0.009461186945198596,0.008130119722863594,-0.014465998677374081,0.002938503479108956,-0.008627424053117339,0.0034272715842897927
2020-07-24,-0.007742482761579517,-0.007872573880458145,-0.00763473066268705,-0.007072181793249865,-0.0075158437063646,-0.0034155655136605123
2020-07-27,-0.008624270576237825,-0.007354311338961028,0.0076934682204117255,-0.01404148626941859,0.022718202126651876,-0.029322180161932887
2020-07-28,0.00911355535483005,-0.00038994847741591343,-0.006895917278154418,0.004334346360491459,-0.020654742392719028,0.0015692787715386736
2020-07-29,0.03735631463922928,0.024380729253742794,0.004761465812501475,0.024249903593835276,0.006565894191709498,0.00979240083337607
2020-07-30,-0.017016236540813856,-0.03141663197824662,-0.015055795360794932,-0.026685429915385472,-0.032417461646608525,-0.043832468503408384
2020-07-31,0.0016102660198471508,-0.01690585076487039,-0.007868451235577223,-0.003916690028509917,-0.0014300243867864104,-0.015821476498330656
2020-08-03,0.004421246545901036,0.007598501916997957,0.0072236443083586455,-0.005587757853247499,0.01186575293951364,0.0012366317544296734
2020-08-04,0.0008003384532555557,-0.004961301905698323,0.011284417507836153,-0.005723157451572591,-0.004043687154095421,-0.0028819102319631584
2020-08-05,0.01519388873606542,0.0179497713768364,0.014282904639605798,0.017373061011998647,0.01035327149021703,0.007431887294750306
2020-08-06,0.0031508438609364475,-0.0029389013163844124,-0.0013201851497188777,0.0003085976708097071,-0.00642956985897114,-0.006557370898096271
2020-08-07,0.02512765269928785,0.02416976924716807,0.019681783463701086,0.02200739856706413,0.018200155658160133,0.03424092126828304
2020-08-10,0.017234731714729,0.01419803709961509,0.0053296230257884325,0.012678629211645864,0.0045680906435738855,-0.014758633282359157
2020-08-11,0.013554240120116967,0.017026063200714203,0.008023653818909349,0.03159777746881498,0.02372473121393659,0.025101170556036223
2020-08-12,-0.007057969298630673,-0.007626485495031865,0.0050696832019136995,-0.008476182392647802,0.011587529991566203,-0.005134248117434792
2020-08-13,-0.014216205285232486,-0.008622288615355633,-0.01763072364623841,-0.005537203043575412,-0.0038182657285434907,-0.006748712691137082
2020-08-14,0.0045540390947831355,0.0007563039513889258,-0.0020154430163417114,0.00039074840728847704,0.0022997112146980747,0.011190998168427058
2020-08-17,-0.02153380089196477,-0.028528285046747204,-0.02356106105555278,-0.026364656587115176,-0.019502877105988303,-0.03280632208439893
2020-08-18,-0.014285673256151266,-0.0210034627541017,-0.008667009908632117,-0.013940421245725365,-0.007020292880679735,-0.017572472819501805
2020-08-19,-0.001175114995637272,-0.00099323076895097,0.008494395383266795,0.0023393343942992306,0.008837407288319499,0.0012478693075881342
2020-08-20,-0.01568625955020675,-0.014118096471408936,-0.005762969876481394,-0.011973620178946653,-0.011095964700720051,-0.013294545030386073
2020-08-21,-0.004780909856957227,-0.00564749059405556,0.002873354246856863,-0.0005135365137860504,0.005905496881222216,-0.004631604646381571
2020-08-24,0.028422778416020922,0.03569984104396107,0.02425531709608575,0.028154519855750237,0.024853238663144817,0.03595602383314467
2020-08-25,0.012066931082053145,0.011555035971787309,-0.006462797152301025,0.004397386089766808,-0.0061103628289247425,0.004899993481213505
2020-08-26,-0.016923097463754533,-0.01548892600432894,0.005922336022830654,-0.014029887185167955,-0.006532183622892429,-0.02316130356309143
2020-08-27,0.019170570475600668,0.017109199069588854,0.014139526389929102,0.0328994071723856,0.017404787116872322,0.022878503166166908
2020-08-28,0.009596929263795628,0.010827485409447224,-0.011610693568799624,0.004103548365479437,0.005322158830041612,0.004066709265929003
2020-08-31,-0.021292755976709765,-0.02218821489092071,-0.013672964733913773,-0.02510454690993924,-0.011911534796473,-0.021871239523970853
2020-09-01,-0.0011655278520698031,0.001564981078369776,0.002879931716414541,-0.0004990822491202085,0.006123297355515422,-0.004140802610737793
2020-09-02,0.012057618993780439,0.014648437281721272,0.022291377507078103,0.015078910978968407,0.012742452369973067,0.021621641341358577
2020-09-03,-0.01383553435888385,-0.008662189727251746,-0.011807254841036952,-0.003148054009057266,-0.009389671361502372,-0.002034971008610942
2020-09-04,0.03429466380936019,0.01980583413133341,0.01628447158686419,0.021612501455028577,-0.0007583111948311627,0.011011437713011274
2020-09-08,-0.03993976400621968,-0.028179732089426368,-0.040106222698168215,-0.03477587510492075,-0.048188217788749266,-0.03307791738156973
2020-09-09,0.0011774210041008981,0.00705330336783061,-0.001284050337425846,0.009507652072115125,0.017739749587964093,-0.005423411117670529
2020-09-10,-0.014504148801005923,-0.008754878396509125,-0.010928724658918254,-0.0103103091822071,-0.015080306248609898,0.004614119532194039
2020-09-11,0.014319833694975914,0.0009813392799185028,0.004549790945963306,0.012421094270518074,0.0011930315669417269,0.013361155934466185
2020-09-14,0.009803921568627416,-0.05588232302198226,0.0020903751382286284,0.013851801030039912,0.015888839642547392,0.02224964969071408
2020-09-15,-0.018252400518621092,-0.06936656379528383,-0.01658883678673273,-0.031131086204786107,-0.014858301340342162,0.00282143072676444
2020-09-16,0.012658215432457043,0.02700287987926453,0.013535316544349696,0.00423044091568725,0.015082400187260037,0.03336012667616517
2020-09-17,-0.009765624854480848,-0.010647580912488519,-0.029150842426917012,-0.011434297136841964,-0.017595337224448726,-0.02333716435188271
2020-09-18,-0.005522733526245105,-0.014715532328324343,0.0001539741262379657,-0.0021306725819246752,-0.0033830481382152167,0.0007964376714031385
2020-09-21,-0.02935342316509426,-0.02073117014093806,-0.004413428141526343,-0.030910025040084332,-0.034345071042640174,-0.0433743844663943
2020-09-22,-0.021659125221455522,-0.014568617919472948,-0.01226806640625,-0.01091177150527134,-0.015095110277564161,-0.016223015064245283
2020-09-23,-0.028404356307695,-0.03326408895708166,-0.02870264137433265,-0.01622996535249588,-0.025404217342752222,-0.03467229209516487
2020-09-24,0.0034393775975427587,0.00812425722782617,0.04830220142389141,-0.0008625641956306884,0.004093116090068349,0.021462977343655654
2020-09-25,0.006426718832460709,-0.0040293475818624636,-0.0008200689949712237,0.008741609395435113,0.009225494519308874,0.013722114022807652
2020-09-28,0.025542800652022635,0.03141360496059531,0.02113367756076645,0.028779313215740343,0.028486397247190043,0.0076142263038552205
2020-09-29,-0.013283507380544513,-0.02122754915559555,-0.011453327745010622,-0.008423514529330767,-0.02356344283753542,-0.02350963363211389
2020-09-30,0.013462334398891551,0.01626597056082346,0.021240957757910905,0.009648643772081522,0.023496967743764197,0.010748065242474736
2020-10-01,0.00041511950263561914,0.007654790342967122,-0.012041589064268776,0.007271264174154579,-0.02254395422931199,0.002126722100118217
2020-10-02,0.004564261463145369,0.005064484982922224,0.006799248672761937,0.009487451349530218,0.01502333737592254,0.018251286711503445
2020-10-05,0.01693522388539459,0.028630325340555318,0.009504798465663544,0.011747895934715036,0.013133150664713211,0.019174697632764914
2020-10-06,-0.010154345713977775,-0.011133377904671948,-0.0035183682018333773,-0.010298912187318265,-0.017695407873566826,-0.011042963163131247
2020-10-07,0.02092730012188393,0.009682510845602676,0.012482022036578222,0.01744548839451676,0.020318336235907175,0.026054555534134938
2020-10-08,0.014469478396094582,-0.0026761581506783427,0.021512718530060093,0.02055545325739483,0.0059536218636428995,0.019750091965572425
2020-10-09,0.004754391454896645,0.004695864909221914,-0.002115599819430103,-0.005698583592169015,-0.0034693503866389808,0.0
2020-10-12,0.012618284192532636,0.021144018617556437,0.03170474146630098,0.012253019076653215,0.03911529338091069,0.015019805516776064
2020-10-13,-0.028426773113752524,-0.04795119249612145,-0.015458610284304286,-0.016204642937790448,-0.005912555022345001,-0.03660438173235381
2020-10-14,-0.05330660853853064,-0.014880987210109664,0.0019923066923264177,-0.005556633909275188,0.004163420001734863,-0.06022634538815197
2020-10-15,0.022438558868149272,0.013479011097107918,-0.01245083405396552,0.014967072258328162,0.013425474524977998,-0.012903192991851498
2020-10-16,0.0037267144517398876,-0.009630863970749082,-0.01145733135051985,-0.0020644817337056587,0.010130462195927947,-0.003921575145793721
2020-10-19,-0.02145216430171959,-0.006714450336906097,-0.0025217218152875365,-0.01684562159872449,-0.017357719144983963,-0.013998236495204375
2020-10-20,0.01770658045750806,0.014452189040384145,0.011376325101445817,0.005711419613169788,0.010206093228204871,0.011978639727074913
2020-10-21,-0.0037282582793470853,-0.011718798962914279,-0.02461181150426006,-0.009963136122700278,-0.021177387346737686,-0.004822389547495143
2020-10-22,0.03409570179566779,0.021855440085791322,0.012271402047389302,0.035322475695077626,0.027590300916610078,0.024229040465870266
2020-10-23,0.0012062234935492633,0.0,-0.001752680725652711,0.00903966106146914,0.0019315911384369944,0.0012903521137852536
2020-10-26,-0.014457779458559639,-0.015699713980166563,-0.019020649747300444,-0.024756764813269827,-0.02988238421010947,-0.02491408533500472
2020-10-27,-0.02811738012695142,-0.03190007644385551,-0.0271453054113322,-0.01886602205666743,-0.034379959314949526,-0.03876656557439173
2020-10-28,-0.01593295857598709,-0.01790830899885054,-0.030202313085285426,-0.028088199578136686,-0.02099198301215377,-0.029330861530683094
2020-10-29,0.0029825992424730163,0.0128859412966984,0.0008958115883332951,0.006525763905567139,0.011561892801954077,-0.0018886173253532812
2020-10-30,0.006796934629963003,-0.005760962058229735,-0.004738386562625596,0.008953409107504529,0.0006234953171260216,0.014664209188332
2020-11-02,0.016033719347419595,0.019072934583556966,0.006136287046696998,0.02254181011663614,0.025545161023001084,0.02097896688042611
2020-11-03,0.025332251340708378,0.03127220382503615,0.04064140826270668,0.03152123353725056,0.036451988621418074,0.008675823624072265
2020-11-04,-0.04090725828412323,-0.033310291497913314,-0.00030312514936547963,-0.030558007448047708,0.004884720564855449,-0.00950660888957422
2020-11-05,0.039273661030000406,0.023526564179921605,0.025724019418230437,0.040897740390235304,0.014971815150585988,0.02056676326324358
2020-11-06,-0.012190212798409816,-0.008358500415657666,-0.00837609455456867,-0.01332055016745548,-0.009578543921305527,-0.018808780910386957
